Coptic,English
ϥⲛⲁϫⲟⲟⲩⲥⲉ ⲉϥⲙⲓϣⲉ ⲁⲩⲱ ⲉϥⲛⲟϭⲛⲉϭ ⲛⲧⲟⲕ ⲁⲛ ⲡⲉ ⲉⲛⲉⲕⲙⲉⲗⲉⲧⲁ ⲙⲡϣⲁϫⲉ ⲉⲧⲛⲁϣⲧ ⲁϥⲙⲟⲟⲩⲧⲟⲩ ϩⲙⲡⲉⲡⲛⲉⲩⲙⲁ ⲙⲡⲉϥϭⲱⲛⲧ,"fighting and reproaching he will dismiss them; didst thou not meditate with a harsh spirit, to slay them with a wrathful spirit?"
ⲁⲩⲱ ⲁⲕⲧⲱⲙ ⲉⲣⲱⲟⲩ · ⲛⲛⲉⲑⲏⲣⲓⲟⲛ · ⲁⲩⲱ ⲁⲩⲁⲡⲟⲣⲉⲓ ⲛϭⲓⲛⲕⲁⲗⲉⲁⲕⲣⲁ · ⲁⲩⲱ ⲁⲩⲁⲛⲁⲭⲱⲣⲉⲓ ⲛϭⲓⲛⲅⲉⲛⲏⲕⲟⲥ ⁛—,"thou didst shut the mouths of the beasts, and the cages for prisoners in the prisons fell into disuse, and possessions returned to their rightful owners."
ⲡⲉϫⲉⲡⲇⲟⲩⲝ ⲛⲁϥ ·,"and the duke said unto him,"
ⲁϥϫⲟⲟⲥ ⲛϭⲓⲡϫⲁϫⲉ ϫⲉϯⲛⲁⲡⲱⲧ ⲧⲁⲧⲁϩⲟⲟⲩ ϯⲛⲁⲡⲱϣ ⲛϩⲉⲛϣⲱⲗ ⲛⲧⲁⲧⲥⲓⲟ ⲛⲧⲁⲯⲩⲭⲏ ϯⲛⲁϩⲱⲧⲃ ϩⲛⲧⲁⲥⲏϥⲉ ⲛⲥⲣϫⲟⲉⲓⲥ ⲛϭⲓⲧⲁϭⲓϫ,"the enemy said, i will pursue, i will overtake, i will divide the spoils; i will satisfy my soul, i will destroy with my sword, my hand shall have dominion."
ⲉⲣⲉϣⲁⲛⲧⲟⲩⲁ ⲇⲉ ϫⲓ ⲛⲟⲩⲥϩⲓⲙⲉ ⲛϥϣⲱⲡⲉ ⲛⲉⲙⲁⲥ ⲁⲩⲱ ⲛϥⲙⲉⲥⲧⲱⲥ,"thou shalt make fringes on the four borders of thy garments, with which soever thou mayest be clothed."
ϥⲓⲛⲉⲕⲃⲁⲗ ⲉϩⲣⲁⲓ ⲉⲧⲡⲉ ⲡⲛⲉⲩⲙⲁ ⲉⲧϥⲛϩⲏⲧϥ ⲛϭⲓⲡⲉⲧⲕⲙⲉ ⲙⲙⲟϥ · ⲛⲅϫⲣⲟ ⲉⲙⲡⲁⲑⲟⲥ ϩⲓⲧⲙⲡⲙⲉ ⲉⲧⲟⲩⲁⲁⲃ ·,"lift up thine eyes to the heavens, wherein is he whom thou lovest, and thou shalt overcome passion by means of the love which is holy."
ⲡⲁⲛⲟⲩⲧⲉ ⲙⲁⲧⲟⲩϫⲟⲓ ⲉⲧϭⲓϫ ⲙⲡⲣⲉϥⲣⲛⲟⲃⲉ ⲉⲃⲟⲗ ϩⲛⲧϭⲓϫ ⲙⲡⲡⲁⲣⲁⲛⲟⲙⲟⲥ ⲙⲛⲡⲁⲥⲉⲃⲏⲥ,"deliver me, o my god, from the hand of the sinner, from the hand of the transgressor and unjust man."
ⲁⲛⲟⲕ ⲇⲉ ⲇⲁⲛⲓⲏⲗ ⲁⲓⲉⲓⲙⲉ ϩⲣⲁⲓ ϩⲛⲛϫⲱⲱⲙⲉⲉⲧⲏⲡ ⲛⲛⲉⲣⲟⲙⲡⲉ ⲙⲡϣⲁϫⲉ ⲛⲧⲉⲡϫⲟⲉⲓⲥ ⲛⲧⲁϥⲡⲱϩ ϣⲁⲓⲉⲣⲏⲙⲓⲁⲥ ⲡⲉⲡⲣⲟⲫⲏⲧⲏⲥ ϣϥⲉ ⲛⲣⲟⲙⲡⲉ ⲉⲡϫⲱⲕ ⲉⲃⲟⲗ ⲙⲡϣⲱϥ ⲛⲧϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ,"i daniel understood by books the number of the years which was the word of the lord to the prophet jeremias, even seventy years for the accomplishment of the desolation of jerusalem."
ⲇⲁⲩⲉⲓⲇ ⲇⲉ ⲡϣⲏⲣⲉ ⲛⲟⲩⲣⲱⲙⲉ ⲛⲉⲫⲣⲁⲑⲁⲓⲟⲥ ⲛⲧⲉⲃⲏⲑⲗⲉⲉⲙ ⲛⲧⲉⲓⲟⲩⲇⲁ ⲉⲡⲉϥⲣⲁⲛ ⲡⲉ ⲓⲥⲥⲁⲓ ⲉⲟⲩⲛⲧⲁϥ ⲙⲙⲁⲩ ⲛϣⲙⲟⲩⲛ ⲛϣⲏⲣⲉ ⲡⲣⲱⲙⲉ ⲇⲉ ⲉⲧⲙⲙⲁⲩ ϩⲛⲛⲉϩⲟⲟⲩ ⲛⲥⲁⲟⲩⲗ ⲛⲉⲩϩⲗⲗⲟ ⲡⲉ ⲉϥϩⲉⲛ ⲛⲉⲣⲙϩⲣⲁⲩ,"and david son of an ephrathite said, this eplarathite was of bethleem juda, and his name was jessae, and he had eight sons. and the man passed for an old man among men in the days of saul."
ⲙⲏ ⲙⲡⲛⲟⲩⲧⲉ ⲁⲛ ⲡⲉⲧⲛⲁϣⲓⲛⲉ ⲛⲥⲁⲛⲁⲓ ⲛⲧⲟϥ ⲅⲁⲣ ⲉⲧⲥⲟⲟⲩⲛ ⲉⲛⲉⲧϩⲏⲡ ⲙⲡϩⲏⲧ,for he knows the secrets of the heart.
ⲉϣϫⲉ ⲛⲉⲛⲧⲁⲓϣⲣϣⲱⲣⲟⲩ ⲅⲁⲣ ⲛⲁⲓ ⲟⲛ ⲛⲉⲧⲓⲕⲱⲧ ⲙⲙⲟⲟⲩ . ϯⲥⲩⲛϩⲓⲥⲧⲁ ⲙⲙⲟⲓ ⲙⲡⲁⲣⲁⲃⲁⲧⲏⲥ .,"for if i build up again those things which i destroyed, i prove myself a law-breaker."
ⲡⲉⲛϣⲟⲩϣⲟⲩ ⲅⲁⲣ ⲡⲁⲓ ⲡⲉ ⲧⲙⲛⲧⲙⲛⲧⲣⲉ ⲛⲧⲉⲛⲥⲩⲛⲉⲓⲇⲏⲥⲓⲥ ϫⲉϩⲣⲁⲓ ϩⲛⲟⲩⲟⲩⲟⲡ ⲙⲛⲟⲩⲧⲃⲃⲟ ⲛⲧⲉⲡⲛⲟⲩⲧⲉ ϩⲛⲟⲩⲥⲟⲫⲓⲁ ⲁⲛ ⲛⲥⲁⲣⲕⲓⲕⲟⲛ ⲁⲗⲗⲁ ϩⲛⲟⲩⲭⲁⲣⲓⲥ ⲛⲧⲉⲡⲛⲟⲩⲧⲉ ⲁⲛⲙⲟⲟϣⲉ ϩⲙⲡⲕⲟⲥⲙⲟⲥ ⲛϩⲟⲩⲟ ⲇⲉ ϩⲁⲧⲉⲧⲏⲩⲧⲛ .,"for our boasting is this: the testimony of our conscience, that in holiness and sincerity of god, not in fleshly wisdom but in the grace of god we behaved ourselves in the world, and more abundantly toward you."
ⲁⲩⲱ ⲛⲁⲓ ⲛⲉⲧⲉⲧⲛⲁⲟⲩⲟⲙⲟⲩ ⲁⲛ ⲉⲃⲟⲗ ⲛϩⲏⲧⲟⲩ ⲡⲁⲉⲧⲟⲥ ⲁⲩⲱ ⲡⲉⲅⲣⲩⲯ ⲙⲛⲡⲁⲗⲓⲉⲧⲟⲥ,"and these of them ye shall not eat; the eagle, and the ossifrage, and the sea-eagle,"
ϣⲁⲣⲉⲡⲁⲥⲉⲃⲏⲥ ⲡⲱⲧ ⲉⲙⲛⲡⲉⲧⲡⲏⲧ ⲛⲥⲱϥ ⲉⲣⲉⲡⲇⲓⲕⲁⲓⲟⲥ ⲇⲉ ⲧⲁϫⲣⲏⲩ ⲛⲧϩⲉ ⲛⲛⲓⲙⲟⲩⲓ,the ungodly man flees when no one pursues: but the righteous is confident as a lion.
ⲁⲓⲧⲁⲣⲕⲉⲧⲏⲩⲧⲛ ⲛϣⲉⲉⲣⲉ ⲛⲧϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ ϩⲛⲛϭⲟⲙ ⲁⲩⲱ ϩⲛⲛⲛⲟⲙⲧⲉ ⲛⲧⲥⲱϣⲉ ϫⲉⲉⲧⲉⲧⲛϣⲁⲛϩⲉ ⲉⲡⲁⲥⲟⲛ ⲟⲩ ⲡⲉⲧⲉⲧⲛⲁϫⲟⲟϥ ⲛⲁϥ ⲉⲧⲉⲧⲛⲁϫⲟⲟⲥ ⲛⲁϥ ϫⲉϯϫⲛϫⲏⲩ ⲁⲛⲟⲕ ⲛⲧⲟⲟⲧⲥ ⲛⲧⲁⲅⲁⲡⲏ,"i have charged you, o daughters of jerusalem, by the powers and the virtues of the field: if ye should find my kinsman, what are ye to say to him? that i am wounded with love."
ⲧⲉⲛⲟⲩ ϭⲉ ⲡⲣⲱⲙⲉ ⲛⲉⲓⲟⲩⲇⲁ ⲙⲛⲛⲉⲧⲟⲩⲏϩ ϩⲛⲧϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ ⲕⲣⲛⲉ ⲛⲧⲁⲙⲏⲧⲉ ⲙⲛⲧⲙⲏⲧⲉ ⲙⲡⲁⲙⲁ ⲛⲉⲗⲟⲟⲗⲉ,"and now, ye dwellers in jerusalem, and every man of juda, judge between me and my vineyard."
ϩⲙⲡⲧⲣⲉⲕⲥⲟⲟⲩⲧⲛ ⲉⲃⲟⲗ ⲛⲧⲉⲕϭⲓϫ . ⲉϩⲉⲛⲧⲁⲗϭⲟ ⲁⲩⲱ ϩⲉⲛⲙⲁⲉⲓⲛ ⲙⲛϩⲉⲛϣⲡⲏⲣⲉ . ⲉⲧⲣⲉⲩϣⲱⲡⲉ ⲉⲃⲟⲗ ϩⲓⲧⲙⲡⲣⲁⲛ ⲙⲡⲉⲕϣⲏⲣⲉ ⲉⲧⲟⲩⲁⲁⲃ ⲓⲏⲥⲟⲩⲥ .,while you stretch out your hand to heal; and that signs and wonders may be done through the name of your holy servant jesus.'
ⲙⲱⲩⲥⲏⲥ ⲇⲉ ⲛⲉϥϩⲛ ϩⲙⲛⲉ ⲛⲣⲟⲙⲡⲉ ⲡⲉ ⲉⲣⲉⲁⲁⲣⲱⲛ ⲡⲉϥⲥⲟⲛ ϩⲛϩⲙⲛⲉ ϣⲟⲙⲧⲉ ⲉϥⲛⲁϣⲁϫⲉ ⲙⲛⲫⲁⲣⲁⲱ,"and moses was eighty years old, and aaron his brother was eighty-three years old, when he spoke to pharao."
ⲁⲩⲱ ⲛⲉϥⲧⲟϣ ⲥⲉⲃⲏⲕ ⲉϩⲣⲁⲓ ⲉⲡⲓⲁ ⲛⲟⲛⲱⲙ ⲉϫⲙⲡⲣⲏⲥ ⲙⲡⲓⲉⲃⲟⲩⲥ ϫⲓⲛⲡⲉϥⲉⲙⲛⲧ ⲧⲁⲓ ⲧⲉ ⲧϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ ⲁⲩⲱ ⲛⲧⲟϣ ⲥⲉⲛⲟⲩϫⲉ ⲉⲃⲟⲗ ⲉϫⲙⲡⲕⲟⲟϩ ⲙⲡⲧⲟⲟⲩ ⲡⲁⲓ ⲉⲧⲙⲡⲉⲙⲧⲟ ⲉⲃⲟⲗ ⲙⲡⲓⲁ ⲛⲟⲛⲱⲙ ϩⲁⲧⲛⲧⲑⲁⲗⲁⲥⲥⲁ ⲧⲁⲓ ⲉⲧⲥⲁⲟⲩⲥⲁ ⲙⲡⲕⲁϩ ⲛϩⲣⲁⲫⲁⲉⲓⲛ ⲉϫⲙⲡⲉⲙϩⲓⲧ,"and the borders go up to the valley of ennom, behind jebus southward; this is jerusalem: and the borders terminate at the top of the mountain, which is before the valley of ennom toward the sea, which is by the side of the land of raphain northward."
ⲛⲉⲓⲛⲙⲙⲁϥ ⲡⲉ ⲉⲓⲥⲟⲃⲧⲉ ⲛⲁϥ ⲁⲛⲟⲕ ⲡⲉ ⲛⲉϥⲣⲁϣⲉ ⲛⲙⲙⲁⲓ ⲛⲉⲓⲉⲩⲫⲣⲁⲛⲉ ⲇⲉ ⲙⲙⲏⲛⲉ ⲙⲡⲉϥⲙⲧⲟ ⲉⲃⲟⲗ ⲛⲟⲩⲟⲉⲓϣ ⲛⲓⲙ,"i was by him, suiting myself to him, i was that wherein he took delight; and daily i rejoiced in his presence continually."
ⲡⲉⲧⲛⲁⲁⲣⲛⲁ ⲇⲉ ⲙⲙⲟⲓ ⲙⲡⲉⲙⲧⲟ ⲉⲃⲟⲗ ⲛⲛⲣⲱⲙⲉ ⲥⲉⲛⲁⲁⲣⲛⲁ ⲙⲙⲟϥ ⲙⲡⲉⲙⲧⲟ ⲛⲛⲁⲅⲅⲉⲗⲟⲥ ⲙⲡⲛⲟⲩⲧⲉ .,but he who denies me in the presence of men will be denied in the presence of the angels of god.
ⲛⲣⲱⲙⲉ ⲛⲉⲥⲛⲏⲩ ⲛϣⲏⲣⲉ ⲙⲡⲅⲉⲛⲟⲥ ⲛⲁⲃⲣⲁϩⲁⲙ . ⲁⲩⲱ ⲛⲉⲧⲣϩⲟⲧⲉ ϩⲏⲧϥ ⲙⲡⲛⲟⲩⲧⲉ ⲛϩⲏⲧ ⲧⲏⲩⲧⲛ . ⲛⲧⲁⲩⲧⲛⲛⲟⲟⲩ ⲛⲁⲛ ⲙⲡϣⲁϫⲉ ⲙⲡⲉⲓⲟⲩϫⲁⲓ .,"brothers, children of the stock of abraham, and those among you who fear god, the word of this salvation is sent out to you."
ⲉⲣϣⲁⲛⲟⲩⲁ ⲁⲑⲉⲧⲉⲓ ⲙⲡⲛⲟⲙⲟⲥ ⲙⲙⲱⲩⲥⲏⲥ ⲛⲟⲩⲉϣ ⲙⲙⲛⲧϣⲛϩⲧⲏϥ . ϩⲓⲙⲛⲧⲣⲉ ⲥⲛⲁⲩ . ⲏϣⲟⲙⲛⲧ ϣⲁϥⲙⲟⲩ .,a man who disregards moses' law dies without compassion on the word of two or three witnesses.
ⲁⲩⲱ ⲁⲩⲉⲓ ⲉⲃⲟⲗ ⲛϭⲓⲡⲥⲁϣϥ ⲛⲁⲅⲅⲉⲗⲟⲥ ⲉⲧⲉⲣⲉⲧⲥⲁϣϥⲉ ⲙⲡⲗⲩⲅⲏ ⲛⲧⲟⲟⲧⲟⲩ ⲉⲃⲟⲗ ϩⲙⲡⲣⲡⲉ ⲉⲣⲉϩⲉⲛϩⲃⲥⲱ ϩⲓⲱⲟⲩ ⲉⲩⲟⲩⲟⲃϣ ⲉⲩⲧⲃⲃⲏⲩ ⲉⲩⲙⲏⲣ ⲉϫⲛⲧⲉⲩⲙⲉⲥⲧⲛϩⲏⲧ ⲛⲟⲩⲙⲟϫϩϥ ⲛⲛⲟⲩⲃ .,"the seven angels who had the seven plagues came out, clothed with pure, bright linen, and wearing golden sashes around their breasts."
ϣⲁⲛⲧⲉϥϭⲱϣⲧ ⲛϥⲛⲁⲩ ⲛϭⲓⲡϫⲟⲉⲓⲥ ⲉⲃⲟⲗ ϩⲛⲧⲡⲉ,"until the lord look down, and behold from heaven."
ⲡⲇⲓⲁⲃⲟⲗⲟⲥ ⲇⲉ ⲁϥⲕⲱϩ ⲉⲣⲟϥ ϫⲉⲁϥⲛⲁⲩ ⲉⲡⲛⲟϭ ⲛⲉⲟⲟⲩ ⲉⲧⲕⲱⲧⲉ ⲉⲣⲟϥ ·,now the devil was jealous of adam when he saw with what great glory he was surrounded.
ⲡⲉⲛⲧⲁϥⲉⲓ ⲉⲃⲟⲗ ϩⲛⲧⲡⲉ ϥϩⲓϫⲛ ⲟⲩⲟⲛ ⲛⲓⲙ . ⲡⲉⲧϣⲟⲟⲡ ⲉⲃⲟⲗ ϩⲙⲡⲕⲁϩ ⲟⲩ ⲉⲃⲟⲗ ϩⲙⲡⲕⲁϩ ⲡⲉ ⲁⲩⲱ ⲉϥϣⲁϫⲉ ⲉⲃⲟⲗ ϩⲙⲡⲕⲁϩ . ⲡⲉⲛⲧⲁϥⲉⲓ ⲇⲉ ⲉⲃⲟⲗ ϩⲛⲧⲡⲉ .,"he who comes from above is above all. he who is from the earth belongs to the earth, and speaks of the earth. he who comes from heaven is above all."
ⲛⲧⲉⲣⲉⲡⲉⲧⲣⲟⲥ ⲇⲉ ⲃⲱⲕ ⲉϩⲣⲁⲓ ⲉⲧϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ . ⲁⲩϫⲓϩⲁⲡ ⲛⲙⲙⲁϥ ⲛϭⲓⲛⲉⲥⲛⲏⲩ ⲛⲉⲃⲟⲗ ϩⲙⲡⲥⲃⲃⲉ,"when peter had come up to jerusalem, those who were of the circumcision contended with him,"
ϯϩⲧⲏⲕ ⲉⲡⲉⲟⲩⲟⲉⲓϣ ⲛⲅⲁⲣⲉϩ ⲉⲣⲟⲕ ⲉⲡⲡⲉⲧϩⲟⲟⲩ ⲁⲩⲱ ⲙⲡⲣϫⲓϣⲓⲡⲉ ⲉⲧⲃⲉⲧⲉⲕⲙⲛⲧⲁⲧⲥⲃⲱ,"observe the opportunity, and beware of evil; and be not ashamed when it concerneth thy soul."
ϩⲏⲅⲉⲙⲱⲛ ⲕⲉⲛⲉⲍ ϩⲉⲅⲉⲙⲱⲛ ⲑⲁⲓⲙⲁⲛ ϩⲏⲅⲉⲙⲱⲛ ⲙⲁⲍⲁⲣ,"chief kenez, chief thaeman, chief mazar,"
ⲡⲉⲧⲣⲟⲥ ⲇⲉ ⲡⲉϫⲁϥ ⲛⲁⲥ ϫⲉⲉⲧⲃⲉⲟⲩ ⲁⲧⲉⲧⲛϥⲓ ⲙⲛⲛⲉⲧⲛⲉⲣⲏⲩ ⲉⲡⲉⲓⲣⲁⲍⲉ ⲙⲡⲉⲡⲛⲉⲩⲙⲁ ⲙⲡϫⲟⲉⲓⲥ . ⲉⲓⲥ ⲛⲟⲩⲉⲣⲏⲧⲉ ⲛⲛⲉⲛⲧⲁⲩⲧⲱⲙⲥ ⲙⲡⲟⲩϩⲁⲓ ⲥⲉϩⲓⲣⲙ ⲡⲣⲟ ⲁⲩⲱ ⲥⲉⲛⲁϥⲓⲧⲉ ⲉⲃⲟⲗ .,"but peter asked her, 'how is it that you have agreed together to tempt the spirit of the lord? behold, the feet of those who have buried your husband are at the door, and they will carry you out.'"
ⲁⲩϥⲓ ⲇⲉ ϩⲓⲱⲟⲩ ⲙⲡⲉⲩⲕⲟⲥⲙⲟⲥ ⲛϭⲓⲛϣⲏⲣⲉ ⲙⲡⲓⲥⲣⲁⲏⲗ ⲙⲛⲛⲉⲩⲥⲧⲟⲗⲏ ϫⲓⲛⲡⲧⲟⲟⲩ ⲛⲭⲱⲣⲏⲃ,so the sons of israel took off their ornaments and their array at the mount of choreb.
ⲧⲉⲛⲟⲩ ⲁⲓⲉⲓⲙⲉ ϫⲉⲟⲩⲟⲛ ⲛⲓⲙ ⲉⲛⲧⲁⲕⲧⲁⲁⲩ ⲛⲁⲓ ϩⲉⲛⲉⲃⲟⲗ ϩⲓⲧⲟⲟⲧⲕ ⲛⲉ,"now they have known that all things whatever you have given me are from you,"
ϩⲁⲧϩⲏ ⲅⲁⲣ ⲛⲛⲉⲓϩⲟⲟⲩ ⲁϥⲧⲱⲟⲩⲛ ⲛϭⲓⲑⲉⲩⲧⲁⲥ ⲉϥϫⲱ ⲙⲙⲟⲥ ⲉⲣⲟϥ ϫⲉⲁⲛⲟⲕ ⲡⲉ ⲡⲁⲓ ⲛⲧⲁⲩⲟⲩⲁϩⲟⲩ ⲛⲥⲱϥ ⲛϭⲓⲁϥⲧⲟⲩϣⲉ ⲛⲣⲱⲙⲉ ⲡⲁⲓ ⲇⲉ ⲁⲩϩⲟⲧⲃⲉϥ ⲁⲩⲱ ⲟⲩⲟⲛ ⲛⲓⲙ ⲉⲧⲥⲱⲧⲙ ⲛⲥⲱϥ ⲁⲩⲃⲱⲗ ⲉⲃⲟⲗ ⲁⲩϣⲱⲡⲉ ⲉⲩⲗⲁⲁⲩ .,"for before these days theudas rose up, making himself out to be somebody; to whom a number of men, about four hundred, joined themselves: who was slain; and all, as many as obeyed him, were dispersed, and came to nothing."
ⲡⲉⲧⲥⲱⲧⲙ ⲇⲉ ⲉⲣⲟⲟⲩ ⲉⲛϥⲉⲓⲣⲉ ⲙⲙⲟⲟⲩ ⲁⲛ . ⲉϥⲧⲛⲧⲱⲛ ⲉⲩⲣⲱⲙⲉ ⲉⲁϥⲕⲱⲧ ⲙⲡⲉϥⲏⲓ ⲉϫⲙⲡⲕⲁϩ ⲛⲟⲩⲉϣⲛⲥⲛⲧⲉ ⲛⲧⲉⲩⲛⲟⲩ ⲇⲉ ⲉⲛⲧⲁⲡⲓⲉⲣⲟ ϩⲓⲟⲩⲉ ⲉϩⲟⲩⲛ ⲉϩⲣⲁϥ ⲁϥϩⲉ ⲡϩⲉ ⲙⲡⲏⲓ ⲉⲧⲙⲙⲁⲩ ⲁϥϣⲱⲡⲉ ⲛⲟⲩⲛⲟϭ .,"but he who hears, and doesn't do, is like a man who built a house on the earth without a foundation, against which the stream broke, and immediately it fell, and the ruin of that house was great.'"
ⲡⲉϫⲁϥ ⲛⲛⲉϥϩⲙϩⲁⲗ ϫⲉⲉϩⲙⲟⲟⲥ ⲛⲏⲧⲛ ⲙⲡⲉⲓⲙⲁ ⲛⲧⲉⲱ ⲧⲁⲃⲱⲕ ⲁⲛⲟⲕ ⲙⲛⲡϣⲏⲣⲉϣⲏⲙ ⲧⲁⲟⲩⲱϣⲧ ⲛⲧⲛⲕⲧⲟⲛ ϣⲁⲣⲱⲧⲛ,"and abraam said to his servants, sit ye here with the ass, and i and the lad will proceed thus far, and having worshipped we will return to you."
ⲙⲛⲛⲥⲁⲟⲩⲕⲟⲩⲓ ⲇⲉ ⲁⲩϯⲡⲉⲩⲟⲩⲟⲓ ⲉⲡⲉⲧⲣⲟⲥ ⲛϭⲓⲛⲉⲧⲁϩⲉⲣⲁⲧⲟⲩ ⲡⲉϫⲁⲩ ⲛⲁϥ . ϫⲉⲛⲁⲙⲉ ⲛⲧⲕⲟⲩⲉⲃⲟⲗ ϩⲱⲱⲕ ⲛϩⲏⲧⲟⲩ . ⲕⲁⲓ ⲅⲁⲣ ⲧⲉⲕⲁⲥⲡⲉ ⲟⲩⲱⲛϩ ⲙⲙⲟⲕ ⲉⲃⲟⲗ .,"after a little while those who stood by came and said to peter, 'surely you are also one of them, for your speech makes you known.'"
ⲁⲩⲱ ⲉⲥⲉⲉⲧⲉⲥϯⲛⲁⲁⲕⲉ ⲉⲥⲁϣϣⲕⲁⲕ ⲉⲃⲟⲗ ⲉⲥϯⲛⲁⲁⲕⲉ ⲉⲙⲓⲥⲉ .,"she was with child. she cried out in pain, laboring to give birth."
ϫⲉⲕⲁⲁⲥ ⲉⲛⲛⲉⲩϩⲟⲩⲣⲱⲱⲛ ⲉⲃⲟⲗ ϩⲓⲧⲙⲡⲥⲁⲧⲁⲛⲁⲥ . ⲛⲧⲛⲟⲃϣ ⲅⲁⲣ ⲁⲛ ⲉⲛⲉϥⲙⲉⲉⲩⲉ .,that no advantage may be gained over us by satan; for we are not ignorant of his schemes.
ⲉⲣⲉⲡⲁⲩⲗⲟⲥ ⲇⲉ ϭⲱϣⲧ ϩⲏⲧⲟⲩ ϩⲛⲁⲑⲏⲛⲁⲓⲥ . ⲁⲡⲉϥⲡⲛⲉⲩⲙⲁ ϩⲟϫϩϫ ⲛϩⲏⲧϥ ⲉϥⲛⲁⲩ ⲉⲧⲡⲟⲗⲓⲥ ⲉⲥⲙⲉϩ ⲙⲙⲁ ⲛⲉⲓⲇⲱⲗⲟⲛ .,"now while paul waited for them at athens, his spirit was provoked within him as he saw the city full of idols."
ⲡⲉϫⲁϥ ⲛⲓⲉⲑⲉⲣ ⲡⲉϥϣⲣⲡ ⲙⲙⲓⲥⲉ ϫⲉⲧⲱⲟⲩⲛ ⲛⲅⲙⲟⲟⲩⲧⲟⲩ ⲁⲩⲱ ⲙⲡⲉⲡϣⲏⲣⲉ ϣⲏⲙ ⲧⲉⲕⲙⲧⲉϥⲥⲏϥⲉ ⲉϩⲣⲁⲓ ⲉϫⲟⲟⲩ ⲁϥⲣϩⲟⲧⲉ ⲅⲁⲣ ϫⲉⲟⲩϣⲏⲣⲉ ⲛϣⲏⲙ ⲡⲉ,"and he said to jether his first-born, rise and slay them; but the lad drew not his sword, for he was afraid, for he was yet very young."
ⲙⲁⲣⲉⲙⲡⲏⲩⲉ ⲟⲩⲛⲟϥ ⲛⲧⲉⲡⲕⲁϩ ⲧⲉⲗⲏⲗ ⲧϩⲁⲗⲁⲥⲥⲁ ⲛⲁⲕⲓⲙ ⲙⲡⲉⲥϫⲱⲕ ⲉⲃⲟⲗ ⲥⲉⲛⲁⲣⲁϣⲉ ⲛϭⲓⲛⲥⲱϣⲉ ⲙⲛⲛⲉⲧⲛϩⲏⲧⲟⲩ ⲧⲏⲣⲟⲩ,"let the heavens rejoice, and the earth exult; let the sea be moved, and the fullness of it."
ⲡⲉⲧⲛϩⲁⲧ ⲥⲧⲏⲩ ⲉⲃⲟⲗ ⲛⲟⲩⲕⲁⲡⲉⲗⲟⲥ ⲥⲉⲧⲉϩ ⲙⲙⲟⲟⲩ ⲙⲛⲡⲏⲣⲡ,"your silver is worthless, thy wine merchants mix the wine with water."
ⲁϥϫⲟⲟⲩ ⲇⲉ ⲛϭⲓⲇⲁⲩⲉⲓⲇ ⲁϥϫⲓⲧⲥ ⲁϥⲃⲱⲕ ⲉϩⲟⲩⲛ ϣⲁⲣⲟⲥ ⲁϥⲉⲛⲕⲟⲧⲕ ⲛⲙⲙⲁⲥ ⲛⲧⲟⲥ ⲇⲉ ⲛⲉⲁⲥⲉⲓⲁⲁⲥ ⲉⲃⲟⲗ ϩⲙⲡⲉⲥϫⲱϩⲙ ⲉⲧⲉⲥⲉⲛϩⲏⲧϥ ⲁⲩⲱ ⲁⲥⲕⲧⲟⲥ ⲉϩⲣⲁⲓ ⲉⲡⲉⲥⲏⲓ,"and david sent messengers, and took her, and went in to her, and he lay with her: and she was purified from her uncleanness, and returned to her house."
ⲁⲉⲫⲣⲱⲛ ⲇⲉ ⲟⲩⲱϣⲃ ⲉϥϫⲱ ⲙⲙⲟⲥ ⲛⲁⲃⲣⲁϩⲁⲙ,"but ephron answered abraam, saying,"
ⲛⲁⲓ ⲛⲉ ⲛⲧⲃⲛⲟⲟⲩⲉ ⲉⲧⲉⲧⲛⲁⲟⲩⲟⲙⲟⲩ ⲟⲩⲙⲁⲥⲉ ⲉⲃⲟⲗ ϩⲉⲛⲛⲉⲕⲉϩⲟⲟⲩ ⲁⲩⲱ ⲟⲩϩⲓⲉⲃ ⲉⲃⲟⲗ ϩⲛⲛⲉⲕⲉⲥⲟⲟⲩ ⲁⲩⲱ ⲟⲩⲙⲁⲥ ⲛⲃⲁⲁⲙⲡⲉ ⲉⲃⲟⲗ ϩⲛⲛⲃⲁⲁⲙⲡⲉ,"these are the beasts which ye shall eat; the calf of the herd, and lamb of the sheep, and kid of the goats;"
ⲧⲁⲓ ⲧⲉ ⲧϩⲉ ⲛⲧⲁϥⲁⲁⲥ ⲛϭⲓⲁⲭⲁⲃ ⲛⲧⲉⲣⲉϥⲙⲕⲁϩ ⲛϩⲏⲧ ·,this is what ahab did when he was in sorrow:
