prefix	input_text	target_text
translate Coptic to English	ⲛⲁⲓ ⲇⲉ ⲉϥⲥⲱⲧⲙ ⲉⲣⲟⲟⲩ ⲛⲧⲟⲟⲧϥ ⲙⲡⲉϥⲛⲟϭ ⲛⲥⲟⲛ · ⲁϥⲟⲛⲕϥ ⲉϩⲣⲁⲓ ⲁϥⲣⲓⲙⲉ · ⲁⲩⲱ ⲡⲉϫⲁϥ ϫⲉⲛⲧⲟⲕ ⲡⲉ ⲡⲁⲥⲟⲛ ·	When the younger brother heard these things from his elder brother he leaped up and wept, and he said, 'Thou art my brother.
translate English to Coptic	But you have a custom, that I should release someone to you at the Passover. Therefore do you want me to release to you the King of the Jews?'	ⲟⲩⲛⲧⲏⲧⲛ ⲇⲉ ⲙⲙⲁⲩ ⲛⲟⲩⲥⲱⲛⲧ ϫⲉⲕⲁⲁⲥ ⲉⲉⲓⲉⲕⲁ ⲟⲩⲁ ⲛⲏⲧⲛ ⲉⲃⲟⲗ ϩⲙⲡⲡⲁⲥⲭⲁ . ⲧⲉⲧⲛⲟⲩⲱϣ ϭⲉ ⲧⲁⲕⲱ ⲛⲏⲧⲛ ⲉⲃⲟⲗ ⲙⲡⲣⲣⲟ ⲛⲓⲟⲩⲇⲁⲓ .
translate English to Coptic	Now great multitudes were going with him. He turned and said to them,	ⲛⲉⲩⲙⲟⲟϣⲉ ⲇⲉ ⲛⲙⲙⲁϥ ⲡⲉ ⲛϭⲓϩⲉⲛⲙⲏⲏϣⲉ ⲉⲛⲁϣⲱⲟⲩ . ⲁϥⲕⲟⲧϥ ⲇⲉ ⲡⲉϫⲁϥ ⲛⲁⲩ
translate Coptic to English	ⲁⲩⲱ ⲉⲓⲥ ϩⲏⲏⲧⲉ ⲁϥⲟⲩⲱⲛϩ ⲉⲃⲟⲗ ⲛⲧⲡⲉ ⲙⲡⲉⲥⲧⲉⲣⲉⲱⲙⲁ ⲉⲧϩⲣⲁⲓ ϩⲓϫⲱⲟⲩ ⲛⲧϩⲉ ⲙⲡⲉⲓⲛⲉ ⲛⲟⲩⲥⲁⲡⲡⲓⲣⲟⲛ ⲁⲩⲱ ⲟⲩⲉⲓⲛⲉ ⲛⲑⲣⲟⲛⲟⲥ ϩⲓϫⲱϥ ⲁⲩⲱ ⲛⲉϥϩⲓϫⲙⲡⲉⲓⲛⲉ ⲙⲡⲉⲑⲣⲟⲛⲟⲥ ⲟⲩⲉⲓⲛⲉ ⲛⲧϩⲉ	And lo! a voice from above the firmament
translate Coptic to English	ⲟⲩϩⲟⲟⲩ ⲛⲟⲣⲅⲏ ⲡⲉ ⲡⲉϩⲟⲟⲩ ⲉⲧⲙⲙⲁⲩ ⲟⲩϩⲟⲟⲩ ⲡⲉ ⲛⲑⲗⲓⲯⲓⲥ ϩⲓⲁⲛⲁⲅⲕⲏ ⲟⲩϩⲟⲟⲩ ⲡⲉ ⲛⲕⲁⲕⲉ ϩⲓϭⲟⲥⲙ ⲟⲩϩⲟⲟⲩ ⲛⲕⲗⲟⲟⲗⲉ ⲡⲉ ϩⲓϩⲧⲟⲙⲧⲙ	A mighty day of wrath is that day, a day of affliction and distress, a day of desolation and destruction, a day of gloominess and darkness, a day of cloud and vapour,
translate English to Coptic	The Jews therefore murmured concerning him, because he said, 'I am the bread which came down out of heaven.'	ⲛⲉⲩⲕⲣⲙⲣⲙ ϭⲉ ⲡⲉ ⲛϭⲓⲛⲓⲟⲩⲇⲁⲓ ⲉⲧⲃⲏⲏⲧϥ ϫⲉⲁϥϫⲟⲟⲥ ϫⲉⲁⲛⲟⲕ ⲡⲉ ⲡⲟⲉⲓⲕ ⲉⲛⲧⲁϥⲉⲓ ⲉⲃⲟⲗ ϩⲛⲧⲡⲉ .
translate English to Coptic	then the father and the mother of the damsel shall take and bring out the damsel's tokens of virginity to the elders of the city to the gate.	ⲁⲩⲱ ⲉⲣⲉⲡⲉⲓⲱⲧ ⲛⲧϣⲉⲉⲣⲉ ϣⲏⲙ ϫⲟⲟⲥ ⲛⲛⲁϩⲣⲛⲛⲛⲟϭ ϫⲉⲧⲁϣⲉⲉⲣⲉ ⲧⲁⲓ ⲁⲓⲧⲁⲁⲥ ⲙⲡⲉⲓⲣⲱⲙⲉ ⲛⲥϩⲓⲙⲉ ⲁⲩⲱ ⲛⲧⲉⲣⲉϥⲙⲉⲥⲧⲱⲥ
translate English to Coptic	'I myself most certainly thought that I ought to do many things contrary to the name of Jesus of Nazareth.	ⲁⲛⲟⲕ ϭⲉ ⲛⲉⲁⲓⲕⲁⲁⲥ ϩⲁⲉⲓⲁⲧ ⲡⲉ ⲉϯ ⲟⲩⲃⲉ ⲡⲣⲁⲛ ⲛⲓⲏⲥⲟⲩⲥ ⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲡⲛⲁⲍⲱⲣⲁⲓⲟⲥ ⲉⲡⲉϩⲟⲩⲟ .
translate English to Coptic	I was the eye of the blind, and the foot of the lame.	ⲛⲉⲓⲟ ⲛⲃⲁⲗ ⲛⲛⲃⲗⲗⲉ ⲟⲩⲣⲏⲧⲉ ⲛⲛϭⲁⲗⲉ
translate English to Coptic	and five bars to one post on the second side of the tabernacle, and five bars to the hinder posts, on the side of the tabernacle toward the sea.	ⲁⲩⲱ ⲕⲉϯⲟⲩ ⲙⲙⲟⲭⲗⲟⲥ ⲉⲡⲉⲥⲧⲩⲗⲟⲥ ⲉⲧϩⲓⲡⲁϩⲟⲩ ⲙⲡⲉⲥⲡⲓⲣ ⲛⲧⲉⲥⲕⲏⲛⲏ ⲉⲧϩⲙⲡⲥⲁ ⲛⲑⲁⲗⲁⲥⲥⲥⲁ ⲉⲡⲉⲙⲛⲧ
translate Coptic to English	ⲁⲩⲱ ⲁⲡϫⲟⲉⲓⲥ ϣⲁϫⲉ ⲙⲛⲙⲱⲩⲥⲏⲥ ⲉϥϫⲱ ⲙⲙⲟⲥ	And the Lord spoke to Moses, saying,
translate Coptic to English	ⲙⲡⲣⲕⲱ ⲛⲥⲱⲕ ⲛⲟⲩϣⲃⲏⲣ ⲛⲥⲁⲃⲉ ⲁⲩⲱ ⲟⲩϣⲃⲏⲣ ⲛⲧⲉⲡⲉⲕⲉⲓⲱⲧ ⲙⲡⲣⲃⲱⲕ ⲇⲉ ⲉϩⲟⲩⲛ ⲉⲡⲏⲓ ⲙⲡⲉⲕⲥⲟⲛ ⲉⲕⲙⲟⲕϩ ⲛⲁⲛⲟⲩ ⲟⲩϣⲃⲏⲣ ⲉϥϩⲏⲛ ⲉϩⲟⲩⲛ ⲉϩⲟⲩⲉⲟⲩⲥⲟⲛ ⲉϥⲟⲩⲏⲩ ⲙⲙⲟⲕ	Thine own friend, and thy father's friend, forsake not; and when thou art in distress go not into thy brother's house: better is a friend that is near than a brother living far off.
translate English to Coptic	SAMECH. Depart ye from the unclean ones: call ye them: depart, depart, touch them not: for they are on fire, yea, they stagger: say ye among the nations, They shall no more sojourn there.	ⲥⲁϩⲉ ⲧⲏⲩⲧⲛ ⲉⲃⲟⲗ ⲛⲁⲕⲁⲑⲁⲣⲧⲟⲥ ⲁϫⲓⲥ ⲛⲁⲩ ϫⲉⲥⲁϩⲱⲧⲛ ⲉⲃⲟⲗ ⲥⲁϩⲱⲧⲛ ⲉⲃⲟⲗ ⲙⲡⲣϫⲱϩ ⲉⲣⲟⲟⲩ ϫⲉⲁⲩϫⲉⲣⲟ ⲁⲩⲱ ⲁⲩⲕⲓⲙ ⲁϫⲓⲥ ϩⲛⲛϩⲉⲑⲛⲟⲥ ϫⲉⲛⲛⲉⲟⲩⲱϩ ⲉⲧⲟⲟⲧⲟⲩ ⲉⲧⲣⲉⲩϣⲱⲡⲉ ϩⲙⲡⲙⲁ ⲛϭⲟⲉⲓⲗⲉ
translate Coptic to English	ⲁⲩⲱ ⲛⲁⲓ ⲛⲉ ⲛⲉⲣⲁⲛ ⲛⲧⲁⲩϫⲡⲟⲟⲩ ⲛⲁϥ ϩⲛⲧϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ ⲥⲁⲙⲟⲩⲥ ⲙⲛⲥⲱⲁⲃ ⲁⲩⲱ ⲛⲁⲑⲁⲛ ⲙⲛⲥⲟⲗⲟⲙⲱⲛ	And these are the names of those that were born to him in Jerusalem; Sammus, and Sobab, and Nathan, and Solomon.
translate Coptic to English	ⲛⲉϩⲓⲟⲙⲉ ⲟⲛ ⲛⲧⲉⲓϩⲉ ⲛⲥⲉⲙⲛⲏ ⲉϩⲉⲛⲣⲉϥϯ ϣⲧⲟⲩⲏⲧ ⲁⲛ ⲛⲉ . ⲉⲩⲛⲏⲫⲉ . ⲉⲩⲟ ⲙⲡⲓⲥⲧⲟⲥ ϩⲛϩⲱⲃ ⲛⲓⲙ .	Their wives in the same way must be reverent, not slanderers, temperate, faithful in all things.
translate Coptic to English	ⲁⲩⲟⲩⲱⲛ ⲛⲣⲣⲱⲟⲩ ⲉϩⲣⲁⲓ ⲉϫⲱⲓ ⲁⲩⲱ ⲡⲉϫⲁⲩ ϫⲉⲉϩⲉ ⲉϩⲉ ⲁⲛⲙⲉϩⲉⲓⲁⲧⲛ ⲙⲙⲟϥ	And they opened wide their mouth upon me; they said Aha, aha, our eyes have seen it.
translate English to Coptic	Don't be carried away by various and strange teachings, for it is good that the heart be established by grace, not by food, through which those who were so occupied were not benefited.	ⲙⲡⲣϣⲉⲉⲓ ϩⲛϩⲉⲛⲥⲃⲱ ⲛϣⲙⲙⲟ ⲁⲩⲱ ⲉⲩϣⲟⲃⲉ ⲛⲁⲛⲟⲩⲥ ⲅⲁⲣ ⲉⲧⲣⲉⲡϩⲏⲧ ⲧⲁϫⲣⲟ ϩⲛⲟⲩϩⲙⲟⲧ ϩⲛϩⲉⲛϭⲓⲛⲟⲩⲟⲟⲙ ⲁⲛ ⲛⲁⲓ ⲉⲙⲡⲟⲩϯϩⲏⲩ ⲛϭⲓⲛⲉⲧⲙⲟⲟϣⲉ ⲛϩⲏⲧⲟⲩ .
translate English to Coptic	If he should cast down, who will build up? if he should shut up against man, who shall open?	ⲉϥϣⲁⲛϣⲁⲛϣⲟⲣϣⲣ ⲛⲓⲙ ⲡⲉⲧⲛⲁⲕⲱⲧ ⲉϥϣⲁⲛϣⲧⲁⲙ ⲉⲣⲉⲛ ⲛⲣⲱⲙⲉ ⲛⲓⲙ ⲡⲉⲧⲛⲁϣⲟⲩⲱⲛ ⲛⲣⲣⲱⲟⲩ .
translate Coptic to English	ϩⲉⲛⲕⲟⲟⲩⲉ ⲇⲉ ⲉⲩⲡⲉⲓⲣⲁⲍⲉ ⲙⲙⲟϥ ⲛⲉⲩϣⲓⲛⲉ ⲛⲥⲁⲟⲩⲙⲁⲉⲓⲛ ⲛⲧⲟⲟⲧϥ ⲉⲃⲟⲗ ϩⲛⲧⲡⲉ .	Others, testing him, sought from him a sign from heaven.
translate Coptic to English	ⲙⲡⲣⲙⲟⲟϣⲉ ϩⲓⲛⲉϩⲓⲟⲟⲩⲉ ⲛⲛⲣⲉϥⲣⲛⲟⲃⲉ	Go not in the ways of the ungodly, neither covet the ways of transgressors.
translate English to Coptic	Rejoice, ye heavens; and let the earth be glad: let the mountains break forth with joy; for the Lard has had mercy on his people, and has comforted the lowly ones of his people.	ⲉⲩⲫⲣⲁⲛⲉ ⲙⲡⲏⲩⲉ ⲁⲩⲱ ⲙⲁⲣⲉⲡⲕⲁϩ ⲧⲉⲗⲏⲗ ⲙⲁⲣⲉⲛⲧⲟⲟⲩ ⲱϣ ⲛⲟⲩⲛⲟϥ ⲁⲩⲱ ⲛⲥⲓⲃⲧ ⲛⲟⲩⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ ϫⲉⲁⲡⲛⲟⲩⲧⲉ ⲛⲁⲙⲡⲉϥⲗⲁⲟⲥ ⲁⲩⲱ ⲁϥⲡⲁⲣⲁⲕⲁⲗⲉⲓ ⲛⲛⲉⲧⲑⲃⲃⲓⲏⲩ ⲙⲡⲉϥⲗⲁⲟⲥ
translate Coptic to English	ⲁⲩⲱ ⲡϫⲟⲉⲓⲥ ⲁϥϣⲁϫⲉ ⲙⲛⲙⲱⲩⲥⲏⲥ ⲙⲛⲛⲁⲁⲣⲱⲛ ⲉϥϫⲟ ⲙⲙⲟⲥ ⲛⲁⲩ	And the Lord spoke to Moses and Aaron, saying,
translate English to Coptic	As for man, his days are as grass; as a flower of the field, so shall he flourish.	ⲁⲩⲱ ⲛⲧϩⲉ ⲛⲟⲩⲭⲟⲣⲧⲟⲥ ⲛⲉ ⲛⲉϩⲟⲟⲩ ⲙⲡⲣⲱⲙⲉ ⲛⲧϩⲉ ⲛⲟⲩϩⲣⲏⲣⲉ ⲛⲧⲥⲱϣⲉ ⲧⲁⲓ ⲧⲉ ⲧϩⲉ ⲉⲧϥⲛⲁϣⲟⲟⲩⲉ
translate Coptic to English	ⲥⲉⲥⲙⲟⲩ ⲉⲧⲥⲟⲫⲓⲁ ϩⲛⲛϩⲓⲣ ⲁⲩⲱ ⲟⲩⲛⲧⲥⲡⲁⲣⲣⲏⲥⲓⲁ ϩⲛⲛⲉⲡⲗⲁⲧⲓⲁ ⲥⲉⲧⲁϣⲉⲟⲉⲓϣ ⲇⲉ ⲙⲙⲟⲥ ϩⲓϫⲛⲛⲕⲟⲟϩ ⲛⲛⲥⲟⲃⲧ	Wisdom sings aloud in passages, and in the broad places speaks boldly.
translate English to Coptic	Princes were hanged up by their hands: the elders were not honoured.	ⲛⲁⲣⲭⲱⲛ ⲁⲩⲉⲓϣⲉ ⲙⲙⲟⲟⲩ ⲉϩⲣⲁⲓ ϩⲛⲛⲉⲩϭⲓϫ ⲙⲡⲟⲩϯ ⲉⲟⲟⲩ ⲛⲛⲉⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ
translate English to Coptic	he shall judge the poor of the people in righteousness, and save the children of the needy; and shall bring low the false accuser.	ϥⲛⲁⲕⲣⲓⲛⲉ ⲛⲛϩⲏⲕⲉ ⲙⲡⲗⲁⲟⲥ ⲛϥⲧⲟⲩϫⲟ ⲛⲛϣⲏⲣⲉ ⲛⲛⲉⲃⲓⲏⲛ ⲛϥⲑⲃⲃⲓⲟ ⲙⲡⲣⲉϥϩⲓⲗⲁ
translate Coptic to English	ϫⲉⲉⲓⲥϩⲏⲏⲧⲉ ϯⲛⲁⲛⲟⲩϫⲉ ⲉⲣⲟϥ ⲛⲟⲩⲡⲛⲉⲩⲙⲁ ⲁⲩⲱ ϥⲛⲁⲥⲱⲧⲙ ⲉⲩⲟⲩⲱ ⲛϥⲕⲧⲟϥ ⲉⲧⲉϥⲭⲱⲣⲁ ⲁⲩⲱ ϥⲛⲁϩⲉ ϩⲛⲟⲩⲥⲏϥⲉ ϩⲙⲡⲉϥⲕⲁϩ	Behold, I will send a blast upon him, and he shall hear a report, and return to his own country, and he shall fall by the sword in his own land.
translate English to Coptic	For thou art my strength and my refuge; and thou shalt guide me for thy name's sake, and maintain me.	ϫⲉⲛⲧⲟⲕ ⲡⲉ ⲡⲁⲧⲁϫⲣⲟ ⲁⲩⲱ ⲡⲁⲙⲁ ⲙⲡⲱⲧ ⲉⲧⲃⲉⲡⲉⲕⲣⲁⲛ ⲕⲛⲁϫⲓⲙⲟⲉⲓⲧ ϩⲏⲧ ⲁⲩⲱ ⲛⲅⲥⲁⲛⲟⲩϣⲧ
translate Coptic to English	ⲙⲏⲡⲟⲧⲉ ⲛⲥⲉϫⲟⲟⲥ ϩⲛⲛϩⲉⲑⲛⲟⲥ ϫⲉⲉϥⲧⲱⲛ ⲡⲉⲩⲛⲟⲩⲧⲉ ⲙⲁⲣⲉϥⲟⲩⲱⲛϩ ⲉⲃⲟⲗ ϩⲛϩⲉⲛϩⲉⲑⲛⲟⲥ ⲙⲡⲉⲛⲙⲧⲟ ⲉⲃⲟⲗ ⲡϫⲓⲕⲃⲁ ⲙⲡⲉⲥⲛⲟϥ ⲛⲛⲉⲕϩⲙϩⲁⲗ ⲉⲛⲧⲁⲩⲡⲁϩⲧϥ ⲉⲃⲟⲗ	Lets haply they should say among the heathen, Where is their God? and let the avenging of thy servant's blood that has been shed be known among the heathen before our eyes.
translate English to Coptic	It is a nation that has lost counsel, neither is there understanding in them.	ϫⲉⲟⲩϩⲉⲑⲛⲟⲥ ⲉⲁϥⲕⲁ ⲡϣⲟϫⲛⲉ ⲛⲥⲱϥ ⲁⲩⲱ ⲙⲛⲙⲛⲧⲥⲁⲃⲉ ⲛϩⲏⲧⲟⲩ
translate English to Coptic	Rehearse not unto another that which is told unto thee, and thou shalt fare never the worse.	ⲙⲡⲣ…ⲟⲩϣⲁϫⲉ ⲉⲛⲉϩ ⲁⲩⲱ ⲛⲕⲛⲁϣⲱⲱⲧ ⲁⲛ ⲛⲗⲁⲁⲩ
translate English to Coptic	teaching them to observe all things that I commanded you. Behold, I am with you always, even to the end of the age.' Amen.	ⲉⲧⲉⲧⲛϯⲥⲃⲱ ⲛⲁⲩ ⲉϩⲁⲣⲉϩ ⲉϩⲱⲃ ⲛⲓⲙ ⲛⲧⲁⲓϩⲟⲛⲟⲩ ⲉⲧⲉⲧⲏⲩⲧⲛ . ⲁⲩⲱ ⲉⲓⲥ ϩⲏⲏⲧⲉ ⲁⲛⲟⲕ ϯϣⲟⲟⲡ ⲛⲙⲙⲏⲧⲛ ⲛⲛⲉϩⲟⲟⲩ ⲧⲏⲣⲟⲩ ϣⲁⲉϩⲣⲁⲓ ⲉⲧⲥⲩⲛⲧⲉⲗⲉⲓⲁ ⲙⲡⲁⲓⲱⲛ .
translate Coptic to English	ⲡⲁⲓ ⲙⲉⲛ ⲛⲉⲩⲥⲱⲃⲉ ⲛⲥⲱⲧⲛ ϩⲛϩⲉⲛⲛⲟϭⲛⲉϭ ⲙⲛϩⲉⲛⲑⲗⲓⲯⲓⲥ . ⲡⲉⲓⲕⲉ ⲇⲉ ⲟⲛ ⲉⲁⲧⲉⲧⲛⲣⲕⲟⲓⲛⲱⲛⲟⲥ ⲛⲛⲉⲧϣⲟⲟⲡ ϩⲓⲛⲁⲓ .	partly, being exposed to both reproaches and oppressions; and partly, becoming partakers with those who were treated so.
translate Coptic to English	ⲁⲩⲱ ⲁⲙⲛⲱⲛ ⲁϥⲉⲛⲕⲟⲧⲕ ⲁϥⲧⲁⲁϥ ⲉⲡϣⲱⲛⲉ ⲡⲣⲣⲟ ⲁϥⲃⲱⲕ ⲉϩⲟⲩⲛ ϣⲁⲣⲟϥ ⲁϥϭⲙ ⲡⲉϥⲟⲩⲱ ⲁⲩⲱ ⲁⲙⲛⲱⲛ ⲡⲉϫⲁϥ ⲙⲡⲉϥⲉⲓⲱⲧ ϫⲉⲙⲁⲣⲉⲑⲁⲙⲁⲣ ⲧⲁⲥⲱⲛⲉ ⲉⲓ ⲛⲥⲧⲁⲙⲓⲉ ⲕⲟⲗⲗⲩⲣⲓⲟⲛ ⲥⲛⲧⲉ ϩⲁϩⲧⲏⲓ ⲛⲧⲁⲟⲩⲱⲙ ϩⲛⲛⲉⲥϭⲓϫ	So Ammon lay down, and made himself sick; and the king came in to see him: and Amnon said to the king, Let, I pray thee, my sister Themar come to me, and make a couple of cakes in my sight, and I will eat them at her hand.
translate English to Coptic	And, behold, Barac was pursuing Sisara: and Jael went out to meet him, and he said to him, Come, and I will shew thee the man whom thou seekest: and he went in to her; and, behold, Sisara was fallen dead, and the pin was in his temple.	ⲁⲩⲱ ⲉⲓⲥ ⲃⲁⲣⲁⲕ ⲁϥⲉⲓ ⲉϥⲡⲏⲧ ⲛⲥⲁⲥⲓⲥⲁⲣⲁ ⲁⲩⲱ ⲓⲁⲏⲗ ⲁⲥⲉⲓ ⲉⲃⲟⲗ ϩⲏⲧϥ ⲡⲉϫⲁⲥ ⲛⲁϥ ϫⲉⲁⲙⲟⲩ ⲧⲁⲧⲥⲁⲃⲟⲕ ⲉⲡⲣⲱⲙⲉ ⲉⲧⲕϣⲓⲛⲉ ⲛⲥⲱϥ ⲁϥⲃⲱⲕ ⲉϩⲟⲩⲛ ⲛⲁⲥ ⲁⲩⲱ ⲉⲓⲥ ⲥⲓⲥⲁⲣⲁ ⲉϥⲛⲏϫ ϩⲓⲡⲉⲥⲏⲧ ⲉϥⲙⲟⲟⲩⲧ ⲉⲣⲉⲧⲉϣⲙⲟⲩ ⲧⲣⲧⲱⲣ ϩⲙⲡⲉϥⲥⲙⲁⲩ
translate Coptic to English	ⲉⲛⲧⲏⲕ ϭⲉ ⲛϩⲏⲧ ⲛⲟⲩⲟⲉⲓϣ ⲛⲓⲙ . ⲁⲩⲱ ⲉⲛⲥⲟⲟⲩⲛ ϫⲉⲉⲛϣⲟⲟⲡ ϩⲙⲡⲥⲱⲙⲁ ⲧⲛⲙⲡⲃⲟⲗ ⲙⲡϫⲟⲉⲓⲥ .	Therefore, we are always confident and know that while we are at home in the body, we are absent from the Lord;
translate Coptic to English	ⲁⲩⲱ ⲥⲁⲙⲟⲩⲏⲗ ⲁϥϫⲓ ⲙⲡⲉⲫⲁⲅⲟⲥ ⲏ ⲡⲉϩⲛⲁⲁⲩ ⲛⲛⲉϩ ⲁϥⲡⲁϩⲧϥ ⲉϫⲛⲧⲁⲡⲉ ⲛⲥⲁⲟⲩⲗ ⲁⲩⲱ ⲁϥϯⲡⲓ ⲉⲣⲱϥ ⲡⲉϫⲁϥ ⲛⲁϥ ϫⲉⲡϫⲟⲉⲓⲥ ⲁϥⲧⲁϩⲥⲕ ⲉⲧⲣⲉⲕⲉⲣⲁⲣⲭⲱⲛ ⲉϫⲙⲡⲉϥⲗⲁⲟⲥ ⲡⲓⲥⲣⲁⲏⲗ ⲁⲩⲱ ⲛⲧⲟⲕ ⲡⲉⲧⲛⲁⲣ ⲛⲟϭ ⲉϫⲙⲡⲗⲁⲟⲥ ⲙⲡⲓⲥⲣⲁⲏⲗ ⲛⲅⲛⲁϩⲙⲉϥ ⲉⲧⲟⲟⲧⲟⲩ ⲛⲛⲉϥϫⲁϫⲉ ⲉⲧⲕⲱⲧⲉ ⲉⲣⲟϥ ⲁⲩⲱ ⲡⲁⲓ ⲡⲉ ⲡⲙⲁⲉⲓⲛ ⲉⲧⲛⲁϣⲱⲡⲉ ⲛⲁⲕ ϫⲉⲁⲡϫⲟⲉⲓⲥ ⲧⲁϩⲥⲕ ⲉⲧⲣⲉⲕⲣⲁⲣⲭⲱⲛ ⲉϫⲛⲧⲉϥⲕⲗⲏⲣⲟⲛⲟⲙⲓⲁ	And Samuel took a vial of oil, and poured it on his head, and kissed him, and said to him, Has not the Lord anointed thee for a ruler over his people, over Israel? and thou shalt rule among the people of the Lord, and thou shalt save them out of the hand of their enemies; and this shall be the sign to thee that the Lord has anointed thee for a ruler over his inheritance.
translate English to Coptic	Give ye glory to God: his excellency is over Israel, and his power is in the clouds.	ϯⲉⲟⲟⲩ ⲙⲡⲛⲟⲩⲧⲉ ⲧⲉϥⲙⲛⲧⲛⲟϭ ⲉϩⲣⲁⲓ ⲉϫⲙⲡⲓⲥⲣⲁⲏⲗ ⲁⲩⲱ ⲧⲉϥϭⲟⲙ ⲉⲥϩⲛⲛⲉⲕⲗⲟⲟⲗⲉ
translate English to Coptic	The men who held Jesus mocked him and beat him.	ⲛⲣⲱⲙⲉ ⲇⲉ ⲉⲧⲁⲙⲁϩⲧⲉ ⲙⲙⲟϥ ⲁⲩⲥⲱⲃⲉ ⲙⲙⲟϥ ⲉⲩϩⲓⲟⲩⲉ ⲉⲣⲟϥ .
translate Coptic to English	ⲁⲩⲱ ⲁⲡⲛⲟⲩⲧⲉ ϫⲟⲟⲩ ⲛⲟⲩⲡⲛⲉⲩⲙⲁ ⲙⲡⲟⲛⲏⲣⲟⲛ ⲉⲧⲙⲏⲧⲉ ⲛⲁⲃⲓⲙⲉⲗⲉⲭ ⲁⲩⲱ ⲉⲧⲙⲏⲧⲉ ⲛⲛⲣⲱⲙⲉ ⲛⲥⲓⲕⲓⲙⲁ ⲁⲩⲱ ⲛⲣⲱⲙⲉ ⲛⲥⲓⲕⲓⲙⲁ ⲁⲩⲁϩⲉ ⲉⲃⲟⲗ ⲉⲡⲏⲓ ⲛⲁⲃⲓⲙⲉⲗⲉⲭ	And God sent an evil spirit between Abimelech and the men of Sicima; and the men of Sicima dealt treacherously with the house of Abimelech:
translate Coptic to English	ⲛⲧⲟⲕ ⲁⲕⲗⲉϫⲛⲁⲡⲏⲩⲉ ⲙⲡⲉⲇⲣⲁⲕⲟⲛ ⲁⲕϯ ⲙⲙⲟϥ ⲛϩⲣⲉ ⲛⲛⲗⲁⲟⲥ ⲛⲛⲉϭⲟⲟϣ	Thou didst break to pieces the heads of the dragon; thou didst give him for meat to the Ethiopian nations.
translate Coptic to English	ⲡⲉϫⲁϥ ⲇⲉ ⲛϭⲓⲡϫⲟⲉⲓⲥ ⲙⲙⲱⲩⲥⲏⲥ ϫⲉⲁϫⲓⲥ ⲛⲁⲁⲣⲱⲛ ϫⲉⲥⲟⲟⲩⲧⲛ ⲛⲧⲉⲕϭⲓϫ ⲉⲃⲟⲗ ⲙⲛⲡϭⲉⲣⲱⲃ ⲛⲅⲣⲱϩⲧ ⲛⲡⲧⲏⲏⲛⲉ ⲙⲡⲕⲁϩ ⲛⲥⲉϣⲱⲡⲉ ⲛϭⲓϩⲉⲛϫⲉⲕϫⲓⲕ ϩⲣⲁⲓ ϩⲙⲡⲣⲱⲙⲉ ⲁⲩⲱ ϩⲣⲁⲓ ϩⲛⲛⲧⲃⲛⲟⲟⲩⲉ ⲁⲩⲱ ϩⲣⲁⲓ ϩⲙⲡⲕⲁϩ ⲧⲏⲣϥ ⲛⲕⲏⲙⲉ	And Moses and Aaron went forth from Pharao, and Moses cried to the Lord concerning the restriction of the frogs, as Pharao appointed him.
translate Coptic to English	ⲡⲁⲛⲁ ⲇⲉ ⲛⲛⲁⲥⲁϩⲱϥ ⲉⲃⲟⲗ ⲙⲙⲟⲟⲩ ⲟⲩⲇⲉ ⲛⲛⲁⲁⲑⲉⲧⲉⲓ ϩⲛⲧⲁⲙⲉ	But my mercy I will not utterly remove from him, nor wrong my truth.
translate English to Coptic	THE WORD OF THE VALLEY OF SION. What has happened to thee, that now ye are all gone up to the housetops which help you not?	ⲡϩⲟⲣⲟⲙⲁ ⲙⲡⲓⲁ ⲛⲥⲓⲱⲛ ⲛⲧⲁⲟⲩ ϣⲱⲡⲉ ⲙⲙⲟⲕ ϫⲉⲁⲧⲉⲧⲛⲃⲱⲕ ⲉϩⲣⲁⲓ ⲧⲉⲛⲟⲩ ⲧⲏⲣⲧⲛ ⲉϫⲛϩⲉⲛϫⲉⲛⲉⲡⲱⲣ ⲉⲩϣⲟⲩⲉⲓⲧ
translate Coptic to English	ⲡϣⲏⲣⲉ ⲙⲙⲁⲧⲑⲁⲧ ⲡϣⲏⲣⲉ ⲗⲗⲉⲩⲉⲓ ⲡϣⲏⲣⲉ ⲙⲙⲉⲗⲭⲉⲓ ⲡϣⲏⲣⲉ ⲛⲓⲁⲛⲛⲁⲓ ⲡϣⲏⲣⲉ ⲛⲓⲱⲥⲏⲫ .	the son of Matthat, the son of Levi, the son of Melchi, the son of Jannai, the son of Joseph,
