Coptic,English
ⲉⲣⲉⲡⲕⲁϩ ⲕⲓⲙ ϩⲛϣⲙⲧ ϩⲱⲃ ⲁⲩⲱ ⲙⲛϭⲟⲙ ⲙⲙⲟϥ ⲉϥⲓ ϩⲁⲡⲙⲉϩϥⲧⲟⲟⲩ,"By three thing the earth is troubled, and the fourth it cannot bear:"
ⲁⲩⲱ ⲛⲁⲓ ⲉⲩⲉϣⲱⲡⲉ ⲉⲩϫⲁϩⲙ ⲛⲧⲟⲟⲧⲧⲏⲩⲧⲛ ⲁⲩⲱ ⲉⲃⲟⲗ ϩⲛⲛϫⲁⲧϥⲉ ⲉⲧⲙⲟⲟϣⲉ ϩⲓϫⲙⲡⲕⲁϩ ⲡⲕⲁⲗⲏ ⲙⲛⲡⲡⲓⲛ ⲁⲩⲱ ⲡⲉⲙⲥⲁϩ ⲡⲉϫⲡⲟ ⲙⲡⲕⲁϩ,"And these are unclean to you of reptiles upon the earth, the weasel, and the mouse, and the lizard,"
ⲁⲩⲧⲣⲉ ⲡⲉⲩⲙⲁⲕϩ ⲛϣⲟⲧ ⲛϩⲟⲩⲉ ⲡⲁⲛⲉⲩⲉⲓⲟⲧⲉ ⲉⲧⲙⲡⲧⲣⲉⲩⲥⲱⲧⲙ ⲛⲥⲱⲓ ⲁⲩⲱ ⲉⲧⲙⲡⲧⲣⲉⲩϫⲓ ⲛⲧⲥⲃⲱ,"But they hearkened not, and inclined not their ear, but stiffened their neck more than their fathers did, so as not to hear me, and not to receive correction."
ⲁⲩⲱ ⲛⲧⲉϣⲱⲡⲉ ⲉⲣⲉⲁϣⲁϩⲟⲙ ⲉⲣⲉⲟ ⲛⲉⲃⲓⲏⲛ ϩⲛⲛϩⲉⲑⲛⲟⲥⲉⲧⲕⲱⲧⲉ ⲉⲣⲟϩⲙⲡⲧⲣⲁⲉⲓⲣⲉ ϩⲣⲁⲓ ⲛϩⲏⲧⲉ ⲛϩⲉⲛϩⲁⲡ ϩⲙⲡϫⲓⲕⲃⲁ ⲙⲡⲁϭⲱⲛⲧ ⲁⲛⲟⲕ ⲡϫⲟⲉⲓⲥ ⲁⲓϣⲁϫⲉ,"And thou shalt be mourned over and miserable among the nations round about thee, when I have executed judgments in thee in the vengeance of my wrath. I the Lord have spoken."
ⲁϥⲃⲱⲕ ⲇⲉ ⲛϭⲓⲙⲱⲩⲥⲏⲥ ⲁϥⲕⲧⲟϥ ϣⲁⲓⲟⲑⲟⲣ ⲡⲉϥϣⲟⲙ ⲉϥϫⲱ ⲙⲙⲟⲥ ϫⲉϯⲛⲁⲃⲱⲕ ⲛⲧⲁⲕⲧⲟⲉⲓ ϣⲁⲛⲁⲥⲛⲏⲩ ⲛⲁⲓ ⲉⲧϣⲟⲟⲡ ϩⲛⲕⲏⲙⲉ ⲧⲁⲛⲁⲩ ϫⲉⲉⲧⲓ ⲥⲉⲟⲛϩ ⲡⲉϫⲉⲓⲟⲑⲟⲣ ⲙⲙⲱⲩⲥⲏⲥ ϫⲉⲃⲱⲕ ⲉⲕⲟⲩⲟϫ,"And Moses went and returned to Jothor his father-in-law, and says, I will go and return to my brethren in Egypt, and will see if they are yet living. And Jothor said to Moses, Go in health. And in those days after some time, the king of Egypt died."
ⲉⲓⲥ ϩⲏⲏⲧⲉ ⲁⲉⲓⲍⲱⲅⲣⲁⲫⲉⲓ ⲛⲛⲟⲩⲥⲟⲃⲧ ⲉϩⲣⲁⲓ ⲉϫⲛⲛⲁϭⲓϫ ⲁⲩⲱ ⲧⲉⲙⲡⲁⲙⲧⲟ ⲉⲃⲟⲗ ⲛⲟⲩⲟⲉⲓϣ ⲛⲓⲙ,"Behold, I have painted thy walls on my hands, and thou art continually before me."
ⲛⲁⲡⲟⲥⲧⲟⲗⲟⲥ ⲇⲉ ⲁⲩⲥⲱⲟⲩϩ ⲉⲓⲏⲥⲟⲩⲥ ⲁⲩⲱ ⲁⲩϫⲱ ⲁⲩⲧⲁⲟⲩⲟ ⲉⲣⲟϥ ⲛⲛⲉⲛⲧⲁⲩⲁⲁⲩ ⲧⲏⲣⲟⲩ ⲙⲛⲛⲉⲛⲧⲁⲩⲁⲁⲩ ⲛⲥⲃⲱ,"The apostles gathered themselves together to Jesus, and they told him all things, whatever they had done, and whatever they had taught."
ⲁⲕⲉⲡⲓⲧⲓⲙⲁ ⲛⲛϫⲁⲥⲓϩⲏⲧ ⲥⲉⲥϩⲟⲩⲟⲣⲧ ⲛϭⲓⲛⲉⲧⲣⲓⲕⲉ ⲙⲙⲟⲟⲩ ⲉⲃⲟⲗ ⲛⲛⲉⲕⲉⲛⲧⲟⲗⲏ,My soul has longed exceedingly for thy judgments at all times.
ⲁⲕⲛⲁⲩ ⲡϫⲟⲉⲓⲥ ⲙⲡⲣⲕⲁⲣⲱⲕ ⲡϫⲟⲉⲓⲥ ⲙⲡⲣⲟⲩⲉ ⲙⲙⲟⲓ,"Thou hast seen it, O Lord: keep not silence: O Lord, withdraw not thyself from me."
ⲁⲩⲱ ϩⲙⲡⲟⲩⲟⲉⲓⲛ ⲙⲡⲛⲟⲩⲧⲉ ⲉⲧⲣⲉⲡⲣⲏ ϣⲁⲙⲡⲛⲁⲩ ⲛϩⲧⲟⲟⲩⲉ ⲁⲩⲱ ⲛⲧϩⲉ ⲛⲟⲩϯⲟⲩⲱ ⲉϩⲣⲁⲓ ϩⲙⲡⲕⲁϩ ⲉⲃⲟⲗ ϩⲙⲡϩⲟⲩⲙⲡⲏ,"And in the morning light of God, let the sun arise in the morning, from the light of which the Lord passed on, and as it were from the rain of the tender grass upon the earth."
ⲧⲁⲓ ⲧⲉ ⲧϩⲉ ⲉⲧⲉⲣⲉⲡϫⲟⲉⲓⲥ ϫⲱ ⲙⲙⲟⲥ ⲡⲉⲧⲟⲩⲁⲁⲃ ⲙⲡⲓⲥⲣⲁⲏⲗ ϩⲟⲧⲁⲛ ⲉⲕϣⲁⲛⲕⲟⲧⲕ ⲛⲕⲁϣ ⲁϩⲟⲙ ⲧⲟⲧⲉ ⲕⲛⲁⲟⲩϫⲁⲓ ⲁⲩⲱ ⲕⲛⲁⲉⲓⲙⲉ ϫⲉⲕⲧⲱⲛ ⲛⲛⲉϩⲟⲟⲩ ⲉⲕⲛⲁϩⲧⲉ ⲉϩⲉⲛⲡⲉⲧϣⲟⲩⲉⲓⲧ ⲁⲧⲉⲧⲛϭⲟⲙ ϣⲱⲡⲉ ⲉⲡϫⲓⲛϫⲏ ⲁⲩⲱ ⲛⲉⲧⲉⲧⲛⲟⲩⲉϣ ⲥⲱⲧⲙ ⲁⲛ ⲡⲉ,"Thus saith the Lord, the Holy Lord of Israel; When thou shalt turn and mourn, then thou shalt be saved; and thou shalt know where thou wast, when thou didst trust in vanities: then your strength became vain, yet ye would not hearken:"
ⲁⲡⲙⲟⲟⲩ ϩⲱⲃⲥ ⲉϫⲛⲡⲉⲧⲑⲗⲓⲃⲉ ⲙⲙⲟⲟⲩ ⲙⲡⲉⲟⲩⲁ ϣⲱϫⲡ ⲛϩⲏⲧⲟⲩ,The water covered those that oppressed them: there was not one of them left.
ϫⲓⲙⲟⲉⲓⲧ ϩⲏⲧ ⲡϫⲟⲉⲓⲥ ϩⲛⲧⲉⲕⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ ⲉⲧⲃⲉⲛⲁϫⲁϫⲉ ⲥⲟⲟⲩⲧⲛ ⲛⲧⲉⲕϩⲓⲏ ⲙⲡⲁⲙⲧⲟ ⲉⲃⲟⲗ,"Lead me, O Lord, in thy righteousness because of mine enemies; make my way plain before thy face."
ⲁⲩⲱ ⲡⲙⲏⲧ ⲛⲧⲁⲡ ⲛⲧⲁⲕⲛⲁⲩ ⲉⲣⲟⲟⲩ ⲙⲛⲡⲉⲑⲩⲣⲓⲟⲛ ⲛⲁⲓ ⲥⲉⲛⲁⲙⲉⲥⲧⲉ ⲧⲡⲟⲣⲛⲏ ⲛⲥⲉⲁⲁⲥ ⲛϫⲁⲓⲉ ⲉⲥⲕⲏ ⲕⲁϩⲏⲩ ⲛⲥⲉⲟⲩⲱⲙ ⲛⲛⲉⲥⲥⲁⲣⲝ ⲁⲩⲱ ⲛⲥⲉⲣⲱⲕϩ ⲙⲙⲟⲥ ϩⲛⲟⲩⲕⲱϩⲧ .,"The ten horns which you saw, and the beast, these will hate the prostitute, and will make her desolate, and will make her naked, and will eat her flesh, and will burn her utterly with fire."
ⲉⲃⲟⲗ ⲇⲉ ϩⲛⲙⲓⲗⲏⲧⲟⲥ ⲁϥϫⲟⲟⲩ ⲉⲉⲫⲉⲥⲟⲥ ⲁϥⲙⲟⲩⲧⲉ ⲉⲛⲉⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ ⲛⲧⲉⲕⲕⲗⲏⲥⲓⲁ .,"From Miletus he sent to Ephesus, and called to himself the elders of the assembly."
ⲛⲧⲉⲡⲗⲁⲟⲥ ϫⲱⲣⲡ ⲟⲩⲣⲱⲙⲉ ⲛⲁϩⲣⲛ ⲟⲩⲣⲱⲙⲉ ⲁⲩⲱ ⲟⲩⲣⲱⲙⲉ ⲛⲁϩⲣⲙ ⲡⲉⲧϩⲓⲧⲟⲩⲱϥ ⲡϣⲏⲣⲉϣⲏⲙ ⲛⲁϯ ⲟⲩⲃⲉ ⲡϩⲗⲗⲟ ⲡⲉⲧⲥⲏϣ ⲟⲩⲃⲉ ⲡⲉⲧⲧⲁⲓⲏⲩ,"And the people shall fall, man upon man, and every man upon his neighbor: the child shall insult the elder man, and the base the honourable."
ⲡⲉⲧϯϩⲣⲉ ⲛⲥⲁⲣⲝ ⲛⲓⲙ ϫⲉⲟⲩϣⲁ ⲉⲛⲉϩ ⲡⲉ ⲡⲉϥⲛⲁ ⲟⲩⲱⲛϩ ⲉⲃⲟⲗ ⲙⲡⲛⲟⲩⲧⲉ ⲛⲧⲡⲉ ϫⲉⲟⲩϣⲁ ⲉⲛⲉϩ ⲡⲉ ⲡⲉϥⲛⲁ,Who gives food to all flesh; for his mercy endures for ever.
ⲫⲩⲥⲓⲥ ⲅⲁⲣ ⲛⲓⲙ ⲛⲑⲩⲣⲓⲟⲛ ⲙⲛⲛⲉϩⲁⲗⲁⲧⲉ ⲙⲛⲛⲉϫⲁⲧϥⲉ ⲙⲛⲛⲉⲧⲃⲧ ⲥⲉⲥⲟⲩⲱⲙ ⲙⲙⲟⲟⲩ ⲁⲩⲱ ⲁⲩⲥⲟⲙⲟⲩ ⲏⲛ ⲧⲉⲫⲩⲥⲓⲥ ⲛⲛⲣⲱⲙⲉ,"For every kind of animal, bird, creeping thing, and thing in the sea, is tamed, and has been tamed by mankind."
ⲁⲥϣⲱⲡⲉ ⲇⲉ ⲉⲥⲛⲏⲩ ⲉⲃⲟⲗ ⲁϥϫⲓϣⲟϫⲛⲉ ⲛⲙⲙⲁⲥ ⲉϥϫⲱ ⲙⲙⲟⲥ ϫⲉⲁⲓⲧⲉⲓ ⲙⲡⲟⲩⲉⲓⲱⲧ ⲛⲟⲩⲥⲱϣⲉ ⲁⲩⲱ ⲁⲥⲱϣ ⲉⲃⲟⲗ ϩⲓϫⲙⲡⲓⲱ ⲡⲉϫⲁϥ ⲇⲉ ⲛⲁⲥ ⲛϭⲓⲭⲁⲗⲉⲃ ϫⲉⲁϩⲣⲟ ⲧⲉⲱϣ ⲉⲃⲟⲗ,"And it came to pass as she went out that she counselled him, saying, I will ask of my father a field; and she cried from off her ass; and Chaleb said to her, What is it?"
ⲁⲩⲃⲱⲕ ⲇⲉ ⲉϩⲟⲩⲛ ⲛϭⲓⲛⲉⲅⲣⲁⲙⲙⲁⲧⲉⲩⲥ ⲛⲛϣⲏⲣⲉ ⲙⲡⲓⲥⲣⲁⲏⲗ ⲁⲩϫⲓϣⲕⲁⲕ ⲉⲃⲟⲗ ⲛⲛⲁϩⲣⲛⲫⲁⲣⲁⲱ ⲉⲩϫⲱ ⲙⲙⲟⲥ ϫⲉⲉⲧⲃⲉⲟⲩ ⲕⲉⲓⲣⲉ ⲛⲧⲉⲓϩⲉ ⲛⲛⲉⲕϩⲙϩⲁⲗ,"And the accountants of the children of Israel went in and cried to Pharao, saying, Why dost thou act thus to thy servants?"
ϫⲉⲟⲩⲛⲟⲩⲧⲉ ⲛⲣⲉϥⲕⲱϩ ⲡⲉ ⲡϫⲟⲉⲓⲥ ⲡⲉⲕⲛⲟⲩⲧⲉ ⲧⲉⲧⲛϩⲏⲧⲕ ⲙⲏⲡⲟⲧⲉ ⲛϥⲛⲟⲩϭⲥ ⲉⲣⲟⲕ ϩⲛⲟⲩϭⲱⲛⲧ ⲛϭⲓⲡϫⲟⲉⲓⲥ ⲡⲉⲕⲛⲟⲩⲧⲉ ⲛϥϥⲟⲧⲕ ⲉⲃⲟⲗ ϩⲓϫⲙⲡϩⲟ ⲙⲡⲕⲁϩ,"for the Lord thy God in the midst of thee is a jealous God, lest the Lord thy God be very angry with thee, and destroy thee from off the face of the earth."
ⲙⲡⲣⲧⲣⲉⲧⲉⲕϭⲓϫϣⲱⲡⲉ ⲉⲥⲥⲟⲩⲧⲱⲛ ⲉⲃⲟⲗ ⲉϫⲓ ⲛⲅⲉⲓ ⲉⲕⲛⲁϯ ⲛⲅⲛⲧⲥ ⲉⲣⲟⲕ,"Let not thine hand be stretched out to receive, and shut when thou shouldest repay."
ⲥⲙⲟⲧⲛ ⲉⲧⲣⲉⲟⲩϭⲁⲙⲟⲩⲗ ⲃⲱⲕ ⲉⲃⲟⲗ ϩⲛⲧⲟⲩⲁⲧϥⲉ ⲛⲟⲩϩⲁⲙ ⲛⲧⲱⲡ ⲉϩⲟⲩⲉⲟⲩⲣⲙⲙⲁⲟ ⲉⲧⲣⲉϥⲃⲱⲕ ⲉϩⲟⲩⲛ ⲉⲧⲙⲛⲧⲣⲣⲟ ⲙⲡⲛⲟⲩⲧⲉ .,It is easier for a camel to go through a needle's eye than for a rich man to enter into the Kingdom of God.'
ⲓⲏⲥⲟⲩⲥ ϭⲉ ⲟⲛ ⲉϥⲟⲟⲧ ϩⲣⲁⲓ ⲛϩⲏⲧϥ ⲁϥⲉⲓ ⲉⲡⲧⲁⲫⲟⲥ . ⲛⲉ ⲟⲩⲥⲡⲏⲗⲁⲓⲟⲛ ⲇⲉ ⲡⲉ ⲉⲣⲉⲟⲩⲱⲛⲉ ϩⲓⲣⲱϥ .,"Jesus therefore, again groaning in himself, came to the tomb. Now it was a cave, and a stone lay against it."
ⲁⲩⲱ ⲓⲏⲥⲟⲩⲥ ⲁϥϩⲱⲛ ⲉⲧⲟⲟⲧⲟⲩ ⲛⲛⲟⲩⲏⲏⲃ ⲉϥϫⲱ ⲙⲙⲟⲥ ⲛⲁⲩ ϫⲉⲁⲙⲏⲉⲓⲧⲛ ⲉϩⲣⲁⲓ ϩⲙⲡⲓⲟⲣⲇⲁⲛⲏⲥ,"And Joshua charged the priests, saying, Go up out of Jordan."
ⲡⲉϫⲡⲟ ⲇⲉ ⲛⲓⲏⲥⲟⲩⲥ ⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲛⲉⲩⲧⲉⲓϩⲉ ⲡⲉ ⲛⲧⲉⲣⲟⲩϣⲡ ⲧⲟⲟⲧⲥ ⲛⲧⲉϥⲙⲁⲁⲩ ⲙⲁⲣⲓⲁ ⲛⲓⲱⲥⲏⲫ ⲉⲙⲡⲁⲧⲟⲩⲃⲱⲕ ⲉϩⲟⲩⲛ ϣⲁⲛⲉⲩⲉⲣⲏⲩ ⲁⲩϩⲉ ⲉⲣⲟⲥ ⲉⲥⲉⲉⲧ ⲉⲃⲟⲗ ϩⲛⲟⲩⲡⲛⲉⲩⲙⲁ ⲉϥⲟⲩⲁⲁⲃ .,"Now the birth of Jesus Christ was like this; for after his mother, Mary, was engaged to Joseph, before they came together, she was found pregnant by the Holy Spirit."
ⲟⲩⲟⲩⲱϣϥ ⲙⲛⲟⲩⲧⲁⲗⲁⲓⲡⲱⲣⲓⲁ ⲛⲉⲧϣⲟⲟⲡ ϩⲛⲛⲉⲩϩⲓⲟⲟⲩⲉ .,Destruction and misery are in their ways.
ⲛⲧⲁⲛⲁⲓ ⲅⲁⲣ ⲧⲏⲣⲟⲩ ⲛⲉϫ ⲛⲉⲩⲇⲱⲣⲟⲛ ϩⲙⲡⲉⲧⲣϩⲟⲩⲟ ⲉⲣⲟⲟⲩ ⲧⲁⲓ ⲇⲉ ⲉⲃⲟⲗ ϩⲙⲡⲉⲥϣⲱⲱⲧ ⲡⲧⲉⲧⲛⲧⲁⲥ ⲧⲏⲣϥ ⲁⲥⲛⲟϫϥ .,"for all these put in gifts for God from their abundance, but she, out of her poverty, put in all that she had to live on.'"
ⲟⲩⲟⲓ ⲛⲁⲣⲓⲏⲗ ⲧⲡⲟⲗⲓⲥ ⲛⲧⲁⲇⲁⲩⲉⲓⲇ ⲙⲓϣⲉ ⲛⲙⲙⲁⲥ ⲥⲱⲟⲩϩ ⲛⲏⲧⲛ ⲉϩⲟⲩⲛ ⲛϩⲛⲕⲁⲣⲡⲟⲥ ⲧⲉⲧⲛⲁⲟⲩⲱⲙ ⲛⲟⲩⲣⲟⲙⲡⲉ ⲉϫⲛⲟⲩⲣⲟⲙⲡⲉ ⲧⲉⲧⲛⲁⲟⲩⲱⲙ ⲙⲙⲱⲁⲃ,"Alas for the city of Ariel, which David besieged. Gather ye fruits year by year; eat ye, for ye shall eat with Moab."
ⲁⲩⲱ ⲁⲃⲓⲙⲉⲥⲉⲕ ⲁϥϭⲙ ⲡⲉⲩϣⲓⲛⲉ ϩⲛⲃⲁⲙⲁ ⲛⲣⲱⲙⲉ ⲇⲉ ⲧⲏⲣⲟⲩ ⲙⲡⲓⲥⲣⲁⲏⲗ ⲉⲩⲛⲁⲣ ⲥⲉⲛⲧⲃⲁ ⲙⲙⲏⲏϣⲉ ⲁⲩⲱ ⲛⲣⲱⲙⲉ ⲛⲓⲟⲩⲇⲁ ⲉⲩⲛⲁⲣ ⲥⲁϣϥ ⲛⲧⲃⲁ ⲙⲙⲏⲏϣⲉ,"And he reviews them at Bezec in Bama, every man of Israel six hundred thousand, and the men of Juda seventy thousand."
ⲛⲅⲥⲃⲧⲱⲧⲥ ⲧⲁⲓ ⲉⲛⲧⲁⲧⲉⲕⲟⲩⲛⲁⲙ ⲧⲟϭⲥ ⲁⲩⲱ ⲉϫⲙⲡϣⲏⲣⲉ ⲙⲡⲣⲱⲙⲉ ⲉⲛⲧⲁⲕⲧⲁϫⲣⲟϥ ⲛⲁⲕ,and restore that which thy right hand has planted: and look on the son of man whom thou didst strengthen for thyself.
ⲧⲁⲣⲭⲏ ⲛⲧⲥⲟⲫⲓⲁ ⲧⲉ ⲧⲙⲛⲧⲙⲁⲓⲛⲟⲩⲧⲉ ⲧⲙⲛⲧⲣⲙⲛϩⲏⲧ ⲇⲉ ⲛⲛⲉⲧⲟⲩⲁⲁⲃ ⲡⲉ ⲡϣⲣⲡⲥⲟⲟⲩⲛ ⲡⲁⲟⲩϩⲏⲧ ⲇⲉ ⲉⲛⲁⲛⲟⲩϥ ⲡⲉ ⲡⲉⲓⲙⲉ ⲉⲡⲛⲟⲙⲟⲥ,"The fear of the Lord is the beginning of wisdom, and the counsel of saints is understanding: for to know the law is the character of a sound mind."
ⲁⲩⲕⲱⲧⲉ ⲉⲣⲟⲓ ⲛⲧϩⲉ ⲛⲛⲓⲙⲟⲟⲩ ⲁⲩⲁⲙⲁϩⲧⲉ ⲙⲙⲟⲓ ϩⲓⲟⲩⲥⲟⲡ ⲙⲡⲉϩⲟⲟⲩ ⲧⲏⲣϥ,They compassed me like water; all the day they beset me together.
ⲟⲩⲟⲛ ϭⲉ ⲛⲓⲙ ⲉⲧⲛⲁϩⲟⲙⲟⲗⲟⲅⲉⲓ ⲛϩⲏⲧ ⲙⲡⲉⲙⲧⲟ ⲉⲃⲟⲗ ⲛⲛⲉⲣⲱⲙⲉ ϯⲛⲁϩⲟⲙⲟⲗⲟⲅⲉⲓ ϩⲱ ⲛϩⲏⲧϥ ⲙⲡⲉⲙⲧⲟ ⲉⲃⲟⲗ ⲙⲡⲁⲉⲓⲱⲧ ⲉⲧϩⲛⲙⲡⲏⲩⲉ .,"Everyone therefore who confesses me before men, him I will also confess before my Father who is in heaven."
ⲁϥⲟⲩⲱϣⲃ ⲛϭⲓⲉⲡⲓⲫⲁⲛⲓⲟⲥ ⲡⲛⲟⲩⲙⲉⲣⲁⲣⲓⲟⲥ ·,"nd Epiphanius the recorder answered and said,"
ⲁⲩⲱ ⲡⲛⲉⲩⲙⲁ ⲛⲓⲙ ⲉⲧ ⲛϥϩⲟⲙⲟⲗⲟⲅⲉⲓ ⲁⲛ ⲛⲓⲏⲥⲟⲩⲥ ⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲛⲟⲩⲉⲃⲟⲗ ⲁⲛ ϩⲙⲡⲛⲟⲩⲧⲉ ⲡⲉ ⲁⲩⲱ ⲡⲁⲓ ⲡⲉ ⲡⲁⲛⲧⲓⲭⲣⲓⲏⲥⲟⲩⲥⲧⲟⲥ ⲡⲉⲧⲁⲧⲉⲛⲥⲱⲧⲙ ϫⲉϥⲛⲏⲩ ⲁⲩⲱ ϫⲓⲛⲧⲉⲛⲟⲩ ϥϣⲟⲟⲡ ϩⲙⲡⲕⲟⲥⲙⲟⲥ,"and every spirit who doesn't confess that Jesus Christ has come in the flesh is not of God, and this is the spirit of the antichrist, of whom you have heard that it comes. Now it is in the world already."
ⲧⲱⲕ ⲁⲩⲱ ⲛⲅⲧⲁϫⲣⲟ ⲛⲧⲟⲕ ⲅⲁⲣ ⲡⲉⲧⲛⲁⲡⲱϣ ⲉϫⲙⲡⲉⲓⲗⲁⲟⲥ ⲙⲡⲕⲁϩ ⲡⲁⲓ ⲛⲧⲁⲓⲱⲣⲕ ⲙⲙⲟϥ ⲛⲛⲉⲧⲛⲉⲓⲟⲧⲉ ⲉⲧⲣⲁⲧⲁⲁϥ ⲛⲁⲩ,"Be strong and 'quit thyself like a man, for thou shalt divide the land to this people, which I sware to give to your fathers."
ⲉϥⲙⲏⲣ ⲛⲟⲩⲙⲟϫⲕϥ,and he was girt about the loins with a girdle of gold.
ⲁⲩⲱ ⲧⲡⲟⲗⲓⲥ ⲧⲉⲗⲗⲁ ⲙⲛⲛⲕⲉⲙⲁ ⲉⲧⲏⲡ ⲉⲣⲟⲥ ⲁⲩⲱ ⲧⲡⲟⲗⲓⲥ ⲇⲁⲩⲉⲓⲣ ⲙⲛⲛⲕⲉⲙⲁ ⲉⲧⲏⲡ ⲉⲣⲟⲥ,and Gella and its suburbs; and Dabir and its suburbs;
ⲁⲩⲱ ⲥⲛⲁⲕⲟⲧⲥ ⲟⲛ ⲉⲣⲟϥ ϩⲛⲟⲩⲥⲟⲟⲩⲧⲛ ⲛⲥⲉⲩⲫⲣⲁⲛⲉ ⲙⲙⲟϥ ⲛⲥϭⲱⲗⲡ ⲛⲁϥ ⲉⲃⲟⲗ ⲛⲉⲥⲡⲉⲧϩⲏⲡ,"Then will she return the straight way unto him, and comfort him, and shew him her secrets."
ⲁⲛⲉⲛⲧⲁⲩⲛⲁⲩ ⲇⲉ ⲧⲁⲙⲟⲟⲩ ⲉⲧϩⲉ ⲉⲛⲧⲁⲡⲉⲧⲟ ⲛⲇⲁⲓⲙⲱⲛⲓⲟⲛ ⲟⲩϫⲁⲓ ⲙⲙⲟⲥ .,Those who saw it told them how he who had been possessed by demons was healed.
ⲁⲛⲟⲛ ⲇⲉ ⲁϥϫⲓⲧⲛ ⲉⲧⲇⲓⲁⲕⲟⲛⲓⲁ ⲁϥⲧⲣⲉⲩⲥⲟⲃⲧⲉ ⲛⲁⲛ ϫⲉⲉⲛⲛⲁⲟⲩⲱⲙ,...
ⲉⲩⲙⲟⲕⲙⲉⲕ ⲉⲣⲡⲱⲃϣ ⲙⲡⲁⲛⲟⲙⲟⲥ ϩⲛⲛⲉⲩⲣⲁⲥⲟⲩ ⲛⲁⲓ ⲉⲧⲉⲣⲉⲡⲟⲩⲁ ⲡⲟⲩⲁ ϣⲁϫⲉ ⲙⲛⲡⲉϥϣⲃⲏⲣ ⲛϩⲏⲧⲟⲩ ⲛⲧϩⲉ ⲉⲛⲧⲁⲛⲉⲩⲉⲓⲟⲧⲉ ⲣ ⲡⲱⲃϣ ⲙⲡⲁⲣⲁⲛ ϩⲛⲧⲃⲁϩⲁⲗ,"who devise that men may forget my law by their dreams, which they have told every one to his neighbour, as their fathers forgot my name in the worship of Baal."
ⲡⲛⲟⲩⲧⲉ ⲅⲁⲣ ⲛⲁϯ ⲛⲁⲕ ⲛⲧⲥⲟⲫⲓⲁ ⲉⲃⲟⲗ ϩⲛⲣⲱϥ ⲙⲛⲟⲩⲁⲓⲥⲑⲏⲥⲓⲥ ⲙⲛⲟⲩⲙⲛⲧⲣⲙⲛϩⲏⲧ,"For the Lord gives wisdom; and from his presence come knowledge and understanding,"
ⲁⲩⲙⲟⲟϣⲉ ⲇⲉ ⲙⲡⲉⲥⲛⲁⲩ ⲉϩⲣⲁⲓ,and the two of them went into the tower wherein Victor lived.
ⲡⲉϫⲁϥ ⲇⲉ ⲛϭⲓⲓⲏⲥⲟⲩⲥ ϫⲉ . ⲙⲉⲣⲉⲗⲁⲁⲩ ⲧⲁⲗⲉⲧⲟⲟⲧϥ ⲉϫⲛⲟⲩϩⲃⲃⲉ ⲛϥϭⲱϣⲧ ⲉⲡⲁϩⲟⲩ ⲛϥⲥⲟⲟⲩⲧⲛ ⲉⲧⲙⲛⲧⲣⲣⲟ ⲙⲡⲛⲟⲩⲧⲉ .,"But Jesus said to him, 'No one, having put his hand to the plow, and looking back, is fit for the Kingdom of God.'"
ⲁⲩⲧⲁϩⲉⲡⲕⲟⲙⲉⲥ ⲉϥⲙⲟⲟⲛⲉ ⲉⲩⲙⲟⲩⲉⲓ ϩⲛⲧⲙⲏⲏⲧⲉ ⲙⲡⲉⲓⲉⲣⲟ · ϫⲉⲛⲉ ⲙⲛⲧⲏⲩ ⲛⲃⲟⲗ ·,"and they overtook the Count (of the Thebaid) as he was lying becalmed in mid-stream, for there was no wind."
ⲧⲙⲛⲧⲙⲁⲓϩⲟⲙⲛⲧ ⲉⲧⲟⲩϯ ⲛⲙⲙⲁⲛ ⲉⲧⲃⲏⲏⲧⲥ ·,And as concerning the love of money by means of which fighting is carried on against us.
ⲧⲁⲣⲭⲏ ⲛⲧⲥⲟⲫⲓⲁ ⲧⲉ ⲧϩⲟⲧⲉ ⲙⲡⲛⲟⲩⲧⲉ ⲛⲁⲛⲟⲩ ⲧⲙⲛⲧⲣⲙⲛϩⲏⲧ ⲇⲉ ⲛⲟⲩⲟⲛ ⲛⲓⲙ ⲉⲧⲉⲓⲣⲉ ⲙⲙⲟⲥ ⲡⲉϥⲥⲙⲟⲩ ϣⲟⲟⲡ ϣⲁⲉⲛⲉϩ ⲛⲉⲛⲉϩ,"The fear of the Lord is the beginning of wisdom, and all that act accordingly have a good understanding; his praise endures for ever and ever."
ⲛⲧⲟϥ ⲇⲉ ⲡⲉϫⲁϥ ⲛⲁⲩ ϫⲉⲁⲩⲉⲓⲥⲟⲩ ⲛⲁⲓ ⲉⲡⲉⲓⲙⲁ .,"He said, 'Bring them here to me.'"
